Award ID,Recipient,Amount,NAICS Code,NAICS Description,Category Mean,Category Median,Category Std Dev,Z-Score
HSFE4017F0045,GUIDEHOUSE LLP,99775.70,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.279
70FB7019F00000069,"OBSIDIAN ANALYSIS, LLC",99254.97,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.279
70FB8020F00000084,"EAGLE HILL CONSULTING, LLC",98964.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.279
70FB7018F00000267,"IEM INTERNATIONAL, INC.",98518.47,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.279
70FA2019F00000116,SOLUTION GUIDANCE CORPORATION,98421.40,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.279
70FA2020F00000052,"E-PAGA, INC.",98191.78,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.279
70FA2020F00000084,"E-PAGA, INC.",97888.90,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.279
70FB7018F00000253,"IEM INTERNATIONAL, INC.",97195.65,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.279
70FA2020F00000077,"ATCS, INC.",97134.20,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.279
70FB8020F00000054,"ATCS, INC.",109912.52,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.278
70FB7018F00000270,"1PROSPECT TECHNOLOGIES, LLC",109609.16,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.278
70FA2018F00000122,"ACCLARO RESEARCH SOLUTIONS, INC.",107199.44,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.278
70FA2018F00000143,"POTOMACWAVE, INC.",4826092.56,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.277
70FB7019F00000001,"IEM INTERNATIONAL, INC.",117985.54,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.277
70FBR519F00000019,SERCO INC,130454.30,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.276
70FA4018C00000004,"INTEGRATED FINANCE AND ACCOUNTING SOLUTIONS, LLC.",130003.20,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.276
70FB7019F00000132,"IEM INTERNATIONAL, INC.",127321.36,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.276
70FB7020F00000016,"IEM INTERNATIONAL, INC.",125314.39,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.276
70FB7020F00000090,"NODI SOLUTIONS, LLC",138740.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.275
70FB8020F00000072,"ATCS, INC.",138728.45,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.275
70FA4019F00000123,"E-PAGA, INC.",137305.78,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.275
70FBR319F00000014,"FLUOR ENTERPRISES, INC.",135643.21,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.275
70FA2018F00000092,STRATEGIC RESOLUTION EXPERTS INC,146990.50,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.274
70FB8019F00000054,"ATCS, INC.",144838.11,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.274
70FA6020F00000004,"POTOMACWAVE, INC.",144012.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.274
70FA2020P00000057,"CONFERENCE OF RADIATION CONTROL PROGRAM DIRECTORS, INC.",139861.18,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.274
70FA2020F00000086,"E-PAGA, INC.",156029.82,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.273
70FB7020F00000126,"IEM INTERNATIONAL, INC.",155538.01,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.273
70FB7019F00000076,"IEM INTERNATIONAL, INC.",155025.28,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.273
HSFE2016J0258,"OBSIDIAN ANALYSIS, LLC",154464.25,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.273
70FA2019F00000096,SOLUTION GUIDANCE CORPORATION,151094.02,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.273
70FA2019F00000094,"E-PAGA, INC.",150820.13,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.273
70FA6020F00000045,"POTOMACWAVE, INC.",149892.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.273
HSFE2017F0036,"OBSIDIAN ANALYSIS, LLC",149042.66,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.273
70FA2020F00000043,THE CNA CORPORATION,148115.28,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.273
HSFE4017F0087,GUIDEHOUSE LLP,164483.76,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.272
70FBR620F00000027,SERCO INC,160465.90,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.272
70FA2020F00000091,"E-PAGA, INC.",158478.48,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.272
70FB8018P00000019,"BLUEPRINT CONSULTING SERVICES, LLC",4757408.05,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.269
70FBR120F00000018,"FLUOR ENTERPRISES, INC.",188875.40,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.269
70FA4019F00000104,GUIDEHOUSE LLP,184666.50,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.269
70FB7020F00000129,"IEM INTERNATIONAL, INC.",184222.51,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.269
70FB8019F00000040,"EAGLE HILL CONSULTING, LLC",183458.34,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.269
70FA6020F00000027,"POTOMACWAVE, INC.",182232.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.269
HSFEEM10J0338,ENGILITY CORPORATION,4738755.17,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.267
70FA2020F00000069,"E-PAGA, INC.",206770.02,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.267
70FA2020F00000098,"E-PAGA, INC.",206526.66,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.267
70FB7020F00000011,"IEM INTERNATIONAL, INC.",205356.65,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.267
70FB7020F00000114,"IEM INTERNATIONAL, INC.",205246.96,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.267
HSFE2016J0253,"OBSIDIAN ANALYSIS, LLC",204951.41,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.267
70FA2020F00000063,"LINKVISUM CONSULTING GROUP, INC.",204595.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.267
70FB7020F00000089,"NODI SOLUTIONS, LLC",200563.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.267
70FB7019F00000052,"OBSIDIAN ANALYSIS, LLC",199980.45,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.267
70FB7020F00000026,"OBSIDIAN ANALYSIS, LLC",199531.86,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.267
HSFE4016F0290,GUIDEHOUSE LLP,211765.12,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.266
HSFE7017F0081,"IEM INTERNATIONAL, INC.",215754.57,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.265
HSFE2017F0062,"IEM INTERNATIONAL, INC.",227727.01,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.264
70FB8018F00000012,"ATCS, INC.",239832.87,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.263
70FB7019F00000081,"OBSIDIAN ANALYSIS, LLC",239779.18,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.263
70FB7018F00000225,"IEM INTERNATIONAL, INC.",238812.09,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.263
HSFE2014P0217,"CONFERENCE OF RADIATION CONTROL PROGRAM DIRECTORS, INC.",238583.21,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.263
70FB8019F00000020,"ATCS, INC.",238254.45,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.263
HSFE4017F0007,"ATCS, INC.",238231.72,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.263
70FB7020F00000117,"IEM INTERNATIONAL, INC.",236624.81,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.263
70FA2020F00000070,"E-PAGA, INC.",236447.20,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.263
70FA2019F00000045,"POTOMACWAVE, INC.",234732.40,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.263
70FA4020F00000112,GUIDEHOUSE LLP,249377.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.262
HSFE5017J0212,"OBSIDIAN ANALYSIS, LLC",247594.83,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.262
HSFE5017J0213,"OBSIDIAN ANALYSIS, LLC",245107.44,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.262
70FBR021F00000002,CH2M HILL - CDM PA-TAC RECOVERY SERVICES,241685.29,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.262
70FBR919F00000154,CH2M HILL - CDM PA-TAC RECOVERY SERVICES,255666.84,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.261
70FB7020F00000033,"OBSIDIAN ANALYSIS, LLC",249893.20,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.261
70FBR620F00000040,"FLUOR ENTERPRISES, INC.",266005.21,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.260
HSFE7015J0151,CG STRATEGY INC,265740.57,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.260
70FB8019F00000038,CH2M HILL - CDM PA-TAC RECOVERY SERVICES,265344.91,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.260
70FA2020F00000097,"E-PAGA, INC.",264275.46,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.260
HSFE2015C0261,IDEATION INC,260560.96,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.260
70FB7019F00000044,"IEM INTERNATIONAL, INC.",260560.10,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.260
70FB7019F00000063,"OBSIDIAN ANALYSIS, LLC",269970.60,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.259
70FB7019F00000167,"IEM INTERNATIONAL, INC.",269166.92,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.259
70FB8020F00000067,"EAGLE HILL CONSULTING, LLC",267228.46,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.259
70FA6019F00000054,STRATEGIC RESOLUTION EXPERTS INC,279047.17,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.258
70FA6020F00000057,"POTOMACWAVE, INC.",278728.80,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.258
70FB7018F00000197,"OBSIDIAN ANALYSIS, LLC",276833.23,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.258
70FB7020F00000072,"IEM INTERNATIONAL, INC.",291562.77,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.257
HSFE4016F0292,GUIDEHOUSE LLP,299991.76,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.256
70FB8020F00000042,"FLUOR ENTERPRISES, INC.",298441.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.256
70FA6020F00000016,IDEATION INC,297667.40,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.256
70FB8019F00000065,"EAGLE HILL CONSULTING, LLC",294972.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.256
70FB7020F00000065,"IEM INTERNATIONAL, INC.",308162.50,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.255
70FA5019F00000003,"THE TAURI GROUP, INC.",311369.33,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.254
HSFE7017J0131,"OBSIDIAN ANALYSIS, LLC",321222.10,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.253
70FA2019F00000126,"GARUD TECHNOLOGY SERVICES, INC.",320678.40,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.253
70FA4020F00000070,GUIDEHOUSE LLP,320073.12,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.253
70FA2019F00000125,"POTOMACWAVE, INC.",319195.25,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.253
70FB7018F00000190,"IEM INTERNATIONAL, INC.",317876.74,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.253
70FA4020F00000090,GUIDEHOUSE LLP,333766.89,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.252
70FA6020F00000048,"POTOMACWAVE, INC.",328980.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.252
HSFE8017J0264,"R3 GOVERNMENT SOLUTIONS, LLC",327196.19,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.252
70FA4018F00000124,MANAGEMENT & TECHNICAL SERVICES ALLIANCE JOINT VENTURE,4591007.59,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,0.250
HSFE8017J0299,GUIDEHOUSE LLP,350179.45,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.250
70FA2019F00000095,"POTOMACWAVE, INC.",349889.72,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.250
70FB7020F00000039,"IEM INTERNATIONAL, INC.",349157.58,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.250
70FA6018F00000037,STRATEGIC RESOLUTION EXPERTS INC,348273.42,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.250
70FB7019F00000077,"IEM INTERNATIONAL, INC.",347539.88,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.250
70FA4019F00000092,SEVENTH SENSE CONSULTING LLC,343324.78,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.250
70FBR219F00000002,"ATCS, INC.",352041.16,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.249
HSFE4016F0241,GUIDEHOUSE LLP,365860.96,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.248
70FB7020F00000143,"IEM INTERNATIONAL, INC.",363538.20,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.248
70FA2019F00000122,STRATEGIC RESOLUTION EXPERTS INC,362916.99,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.248
70FA4020F00000154,SEVENTH SENSE CONSULTING LLC,369348.16,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.247
70FB7019F00000110,"OBSIDIAN ANALYSIS, LLC",379046.12,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.246
70FA2020F00000011,"POTOMACWAVE, INC.",392790.85,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.245
70FB7018F00000194,"IEM INTERNATIONAL, INC.",392344.33,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.245
70FB8018F00000057,"ATCS, INC.",401686.39,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.244
70FA4020C00000007,GUIDEHOUSE LLP,399787.20,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.244
70FA6020F00000021,IDEATION INC,398667.72,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.244
HSFE8017F0047,"ATCS, INC.",398515.29,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.244
70FB7019F00000027,"IEM INTERNATIONAL, INC.",403406.48,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.243
70FA4018P00000023,SIGMA ASSESSMENT SYSTEMS INC,422300.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.241
70FB7018F00000196,"OBSIDIAN ANALYSIS, LLC",419546.26,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.241
HSFE7015F0090,CORNER ALLIANCE INCORPORATED,444775.28,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.239
70FB7019F00000050,"IEM INTERNATIONAL, INC.",440795.86,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.239
70FA4019F00000148,GUIDEHOUSE LLP,438820.65,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.239
70FB7018F00000226,"IEM INTERNATIONAL, INC.",451915.85,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.238
70FB7019F00000047,"IEM INTERNATIONAL, INC.",450680.24,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.238
70FB7020F00000088,"NODI SOLUTIONS, LLC",450465.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.238
70FA4020F00000156,SEVENTH SENSE CONSULTING LLC,448995.31,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.238
70FB7020F00000091,"NODI SOLUTIONS, LLC",447235.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.238
70FB7020F00000034,"OBSIDIAN ANALYSIS, LLC",459976.85,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.237
70FB8018F00000117,"ATCS, INC.",459019.34,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.237
70FB8020F00000041,"EAGLE HILL CONSULTING, LLC",467250.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.236
70FB7019F00000087,"IEM INTERNATIONAL, INC.",463755.04,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.236
70FA6020F00000068,STRATEGIC RESOLUTION EXPERTS INC,462168.00,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,2471199.95,311369.33,8495683.76,-0.236
